Detector Z,Ray Number,Ray X,Ray Y,Ray Z,Ray X (pixels),Ray Y (pixels),Dist from 121.01,Dist from 121.01 (highest Y)
121.54,684,-0.00136,0.000466,121.54,509,1024,0.03,
121.54,757,-0.00141,-0.00028,121.54,509,1023,0.03,
121.54,886,-0.00145,-8.74E-05,121.54,509,1023,0.03,
121.54,967,-0.00137,0.000437,121.54,509,1024,0.03,
121.54,1138,-0.00137,0.000442,121.54,509,1024,0.03,
121.54,1649,-0.00137,-0.00041,121.54,509,1023,0.03,
121.54,1829,-0.0013,0.000623,121.54,509,1025,0.03,
121.54,1854,-0.0013,-0.00057,121.54,509,1022,0.03,
121.54,2173,-0.00129,0.00062,121.54,509,1025,0.03,
121.54,2208,-0.00144,1.09E-05,121.54,509,1024,0.03,
121.54,2321,-0.00143,0.000237,121.54,509,1024,0.03,
121.54,3230,-0.00128,0.000612,121.54,509,1025,0.03,
121.54,3771,-0.00137,-0.00037,121.54,509,1023,0.03,
121.54,4087,-0.00139,-0.00036,121.54,509,1023,0.03,
121.54,4342,-0.0013,0.000558,121.54,509,1025,0.03,
121.54,4358,-0.00141,0.000325,121.54,509,1024,0.03,
121.54,4415,-0.00135,0.000527,121.54,509,1025,0.03,
121.54,4634,-0.00135,0.000461,121.54,509,1024,0.03,
121.54,4638,-0.00137,0.000417,121.54,509,1024,0.03,
121.54,4679,-0.00139,0.000291,121.54,509,1024,0.03,
121.54,4727,-0.00142,0.000254,121.54,509,1024,0.03,
121.54,4900,-0.00137,0.000476,121.54,509,1024,0.03,
121.54,5164,-0.00141,0.000252,121.54,509,1024,0.03,
121.54,5542,-0.00132,0.000604,121.54,509,1025,0.03,
121.54,5697,-0.00136,-0.00049,121.54,509,1022,0.03,
121.54,6066,-0.00144,-1.60E-05,121.54,509,1023,0.03,
121.54,6162,-0.00137,0.000426,121.54,509,1024,0.03,
121.54,6455,-0.00142,-0.00026,121.54,509,1023,0.03,
121.54,6462,-0.0014,-0.00038,121.54,509,1023,0.03,
121.54,6834,-0.00141,0.000132,121.54,509,1024,0.03,
121.54,6861,-0.00137,0.000421,121.54,509,1024,0.03,
121.54,7259,-0.00143,0.000182,121.54,509,1024,0.03,
121.54,7375,-0.0013,0.000633,121.54,509,1025,0.03,
121.54,7605,-0.00141,0.000359,121.54,509,1024,0.03,
121.54,8110,-0.00138,-0.00041,121.54,509,1023,0.03,
121.54,8614,-0.00135,0.00051,121.54,509,1025,0.03,
121.54,8910,-0.00144,2.22E-06,121.54,509,1024,0.03,
121.54,8975,-0.00137,0.000481,121.54,509,1024,0.03,
121.54,10343,-0.00131,-0.00064,121.54,509,1022,0.03,
121.54,10348,-0.00143,-4.23E-05,121.54,509,1023,0.03,
121.54,10535,-0.00138,0.000458,121.54,509,1024,0.03,
121.54,10725,-0.0014,0.000249,121.54,509,1024,0.03,
121.54,11016,-0.00142,0.00019,121.54,509,1024,0.03,
121.54,11284,-0.00144,0.000212,121.54,509,1024,0.03,
121.54,11291,-0.00145,-2.10E-05,121.54,509,1023,0.03,
121.54,11504,-0.00136,-0.00048,121.54,509,1023,0.03,
121.54,11721,-0.00144,7.12E-05,121.54,509,1024,0.03,
121.54,12156,-0.00144,-0.00016,121.54,509,1023,0.03,
121.54,12415,-0.00139,-0.00043,121.54,509,1023,0.03,
121.54,12439,-0.00142,-0.00013,121.54,509,1023,0.03,
121.54,12723,-0.00131,0.000607,121.54,509,1025,0.03,
121.54,13000,-0.00134,0.00049,121.54,509,1025,0.03,
121.54,13021,-0.00143,-6.90E-05,121.54,509,1023,0.03,
121.54,14318,-0.00145,8.99E-05,121.54,509,1024,0.03,
121.54,14357,-0.00128,-0.00067,121.54,509,1022,0.03,
121.54,14407,-0.00142,0.000127,121.54,509,1024,0.03,
121.54,14533,-0.00134,0.000579,121.54,509,1025,0.03,
121.54,14764,-0.00135,-0.00053,121.54,509,1022,0.03,
121.54,15137,-0.00139,-0.00042,121.54,509,1023,0.03,
121.54,15924,-0.00137,-0.00042,121.54,509,1023,0.03,
121.54,16036,-0.00141,0.000188,121.54,509,1024,0.03,
121.54,16263,-0.00139,-0.00027,121.54,509,1023,0.03,
121.54,16289,-0.00143,0.000239,121.54,509,1024,0.03,
121.54,16731,-0.00131,-0.00057,121.54,509,1022,0.03,
121.54,17512,-0.00141,0.000207,121.54,509,1024,0.03,
121.54,18037,-0.00128,-0.00063,121.54,509,1022,0.03,
121.54,18244,-0.0014,-0.00028,121.54,509,1023,0.03,
121.54,18786,-0.00133,0.000571,121.54,509,1025,0.03,
121.54,19072,-0.00129,0.000631,121.54,509,1025,0.03,
121.54,19143,-0.00136,-0.00043,121.54,509,1023,0.03,
121.54,19324,-0.00141,-0.00025,121.54,509,1023,0.03,
121.54,19345,-0.00141,-0.00024,121.54,509,1023,0.03,
121.54,20413,-0.00136,0.000428,121.54,509,1024,0.03,
121.54,20644,-0.00141,-0.00036,121.54,509,1023,0.03,
121.54,20676,-0.00138,-0.00044,121.54,509,1023,0.03,
121.54,20760,-0.00139,0.000372,121.54,509,1024,0.03,
121.54,20970,-0.00142,-5.18E-06,121.54,509,1023,0.03,
121.54,21213,-0.00142,-0.0002,121.54,509,1023,0.03,
121.54,21390,-0.00131,0.000619,121.54,509,1025,0.03,
121.54,21498,-0.00139,-0.00042,121.54,509,1023,0.03,
121.54,21568,-0.00137,-0.00043,121.54,509,1023,0.03,
121.54,21699,-0.00142,-5.11E-05,121.54,509,1023,0.03,
121.54,21886,-0.00145,9.34E-05,121.54,509,1024,0.03,
121.54,22901,-0.00143,0.000229,121.54,509,1024,0.03,
121.54,22987,-0.00142,0.000323,121.54,509,1024,0.03,
121.54,23140,-0.00135,0.000481,121.54,509,1024,0.03,
121.54,23529,-0.00143,0.000249,121.54,509,1024,0.03,
121.54,23577,-0.0013,-0.0006,121.54,509,1022,0.03,
121.54,23713,-0.00134,-0.0005,121.54,509,1022,0.03,
121.54,24519,-0.00145,-1.32E-05,121.54,509,1023,0.03,
121.54,25282,-0.00129,-0.00067,121.54,509,1022,0.03,
121.54,25495,-0.00141,-0.00024,121.54,509,1023,0.03,
121.54,25896,-0.0014,0.000386,121.54,509,1024,0.03,
121.54,25984,-0.00141,-0.00033,121.54,509,1023,0.03,
121.54,26296,-0.0014,-0.00029,121.54,509,1023,0.03,
121.54,26362,-0.00143,-0.00026,121.54,509,1023,0.03,
121.54,27103,-0.00138,-0.00046,121.54,509,1023,0.03,
121.54,27223,-0.00142,0.000252,121.54,509,1024,0.03,
121.54,27281,-0.00138,-0.00038,121.54,509,1023,0.03,
121.54,27433,-0.00141,0.000297,121.54,509,1024,0.03,
121.54,27470,-0.00141,-0.00035,121.54,509,1023,0.03,
121.54,27979,-0.00145,-5.48E-06,121.54,509,1023,0.03,
121.54,28035,-0.00143,0.000172,121.54,509,1024,0.03,
121.54,28899,-0.0014,-0.00025,121.54,509,1023,0.03,
121.54,29291,-0.0014,0.000366,121.54,509,1024,0.03,
121.54,29612,-0.00142,9.75E-05,121.54,509,1024,0.03,
121.54,30233,-0.00145,-0.00017,121.54,509,1023,0.03,
121.54,30311,-0.00131,-0.00061,121.54,509,1022,0.03,
121.54,30705,-0.00144,-2.57E-05,121.54,509,1023,0.03,
121.54,31064,-0.00138,-0.00034,121.54,509,1023,0.03,
121.54,31152,-0.00144,-0.0001,121.54,509,1023,0.03,
121.54,31380,-0.00133,0.000571,121.54,509,1025,0.03,
121.54,31632,-0.00141,-0.0003,121.54,509,1023,0.03,
121.54,31756,-0.00142,-7.54E-05,121.54,509,1023,0.03,
121.54,31946,-0.00127,-0.00069,121.54,509,1022,0.03,
121.54,31974,-0.00138,-0.00046,121.54,509,1023,0.03,
121.54,31983,-0.00144,1.32E-05,121.54,509,1024,0.03,
121.54,32039,-0.00128,0.000634,121.54,509,1025,0.03,
121.54,32094,-0.00143,-0.00013,121.54,509,1023,0.03,
121.54,32303,-0.00135,0.00048,121.54,509,1024,0.03,
121.54,33674,-0.00142,0.000249,121.54,509,1024,0.03,
121.54,33842,-0.00129,0.000608,121.54,509,1025,0.03,
121.54,33991,-0.00143,0.00021,121.54,509,1024,0.03,
121.54,33999,-0.00138,-0.00046,121.54,509,1023,0.03,
121.54,34075,-0.00135,-0.0005,121.54,509,1022,0.03,
121.54,34165,-0.00134,-0.00053,121.54,509,1022,0.03,
121.54,34347,-0.00136,0.000472,121.54,509,1024,0.03,
121.54,34521,-0.00142,0.000244,121.54,509,1024,0.03,
121.54,34683,-0.00142,-0.0002,121.54,509,1023,0.03,
121.54,35186,-0.00139,0.000345,121.54,509,1024,0.03,
121.54,35448,-0.0013,-0.00063,121.54,509,1022,0.03,
121.54,35456,-0.00141,0.000371,121.54,509,1024,0.03,
121.54,35561,-0.00143,0.000233,121.54,509,1024,0.03,
121.54,35718,-0.00145,9.63E-05,121.54,509,1024,0.03,
121.54,35830,-0.00144,-0.00014,121.54,509,1023,0.03,
121.54,35933,-0.00131,-0.00062,121.54,509,1022,0.03,
121.54,35942,-0.00145,-1.03E-05,121.54,509,1023,0.03,
121.54,36754,-0.00145,0.000106,121.54,509,1024,0.03,
121.54,37284,-0.00139,0.000345,121.54,509,1024,0.03,
121.54,37589,-0.00138,0.000427,121.54,509,1024,0.03,
121.54,37869,-0.00128,0.000657,121.54,509,1025,0.03,
121.54,38443,-0.00131,-0.00055,121.54,509,1022,0.03,
121.54,38844,-0.00128,-0.00064,121.54,509,1022,0.03,
121.54,39685,-0.00137,-0.00038,121.54,509,1023,0.03,
121.54,39732,-0.00139,-0.00043,121.54,509,1023,0.03,
121.54,40225,-0.00131,0.00059,121.54,509,1025,0.03,
121.54,40271,-0.00141,-0.00032,121.54,509,1023,0.03,
121.54,40389,-0.00143,0.000134,121.54,509,1024,0.03,
121.54,40485,-0.00143,-0.00023,121.54,509,1023,0.03,
121.54,40528,-0.00136,-0.00048,121.54,509,1023,0.03,
121.54,40568,-0.00144,-0.0001,121.54,509,1023,0.03,
121.54,40576,-0.00144,-0.00014,121.54,509,1023,0.03,
121.54,40631,-0.00132,-0.0006,121.54,509,1022,0.03,
121.54,40684,-0.00143,0.000234,121.54,509,1024,0.03,
121.54,40876,-0.00127,0.000686,121.54,509,1025,0.03,0.03
121.54,41291,-0.0013,-0.00065,121.54,509,1022,0.03,
121.54,42119,-0.00138,-0.00039,121.54,509,1023,0.03,
121.54,42422,-0.0014,-0.00027,121.54,509,1023,0.03,
121.54,42695,-0.0014,-0.00028,121.54,509,1023,0.03,
121.54,42698,-0.00134,0.000492,121.54,509,1025,0.03,
121.54,44204,-0.00139,0.000336,121.54,509,1024,0.03,
121.54,44413,-0.00143,0.000116,121.54,509,1024,0.03,
121.54,44783,-0.0013,-0.00066,121.54,509,1022,0.03,
121.54,45405,-0.00129,-0.0006,121.54,509,1022,0.03,
121.54,45423,-0.00141,-0.00033,121.54,509,1023,0.03,
121.54,45754,-0.00133,-0.00059,121.54,509,1022,0.03,
121.54,45786,-0.00144,2.29E-06,121.54,509,1024,0.03,
121.54,45995,-0.00135,-0.00052,121.54,509,1022,0.03,
121.54,46013,-0.00132,-0.00056,121.54,509,1022,0.03,
121.54,46077,-0.00136,0.000455,121.54,509,1024,0.03,
121.54,46562,-0.00136,-0.00044,121.54,509,1023,0.03,
121.54,46569,-0.00141,-0.00037,121.54,509,1023,0.03,
121.54,46772,-0.00141,0.000269,121.54,509,1024,0.03,
121.54,46991,-0.00131,0.000554,121.54,509,1025,0.03,
121.54,48206,-0.00134,0.000496,121.54,509,1025,0.03,
121.54,48404,-0.00146,5.04E-05,121.54,509,1024,0.03,
121.54,48569,-0.00142,0.000112,121.54,509,1024,0.03,
121.54,49026,-0.00142,-0.00023,121.54,509,1023,0.03,
121.54,49235,-0.00142,-0.00029,121.54,509,1023,0.03,
121.54,49527,-0.00145,7.15E-05,121.54,509,1024,0.03,
121.54,49598,-0.00144,8.62E-05,121.54,509,1024,0.03,
121.54,49997,-0.00143,-7.38E-05,121.54,509,1023,0.03,
121.55,523,-0.00179,0.000715,121.55,508,1025,0.04,
121.55,954,-0.00192,-0.00024,121.55,508,1023,0.04,
121.55,1226,-0.00192,-0.00023,121.55,508,1023,0.04,
121.55,1239,-0.00185,0.000527,121.55,508,1025,0.04,
121.55,1991,-0.00191,8.60E-05,121.55,508,1024,0.04,
121.55,2098,-0.00188,-0.00022,121.55,508,1023,0.04,
121.55,2106,-0.0019,0.000154,121.55,508,1024,0.04,
121.55,3614,-0.00193,0.000172,121.55,508,1024,0.04,
121.55,3811,-0.0019,0.000199,121.55,508,1024,0.04,
121.55,3874,-0.00191,-0.00022,121.55,508,1023,0.04,
121.55,3997,-0.00174,-0.00085,121.55,508,1022,0.04,
121.55,4474,-0.00177,-0.00067,121.55,508,1022,0.04,
121.55,5021,-0.00192,0.000209,121.55,508,1024,0.04,
121.55,5211,-0.00189,-0.00015,121.55,508,1023,0.04,
121.55,5388,-0.0017,-0.00086,121.55,508,1022,0.04,
121.55,6042,-0.00179,-0.00066,121.55,508,1022,0.04,
121.55,6502,-0.0019,-0.00023,121.55,508,1023,0.04,
121.55,6940,-0.00172,-0.00087,121.55,508,1022,0.04,
121.55,7272,-0.00187,-0.0003,121.55,508,1023,0.04,
121.55,7392,-0.00184,-0.00056,121.55,508,1022,0.04,
121.55,8731,-0.00192,-0.00011,121.55,508,1023,0.04,
121.55,8847,-0.00186,0.000363,121.55,508,1024,0.04,
121.55,9362,-0.00185,-0.00045,121.55,508,1023,0.04,
121.55,10294,-0.0017,0.000893,121.55,508,1025,0.04,
121.55,11359,-0.00175,-0.00083,121.55,508,1022,0.04,
121.55,11608,-0.00181,0.000691,121.55,508,1025,0.04,
121.55,11670,-0.00172,0.000874,121.55,508,1025,0.04,
121.55,12102,-0.00192,-2.92E-05,121.55,508,1023,0.04,
121.55,12389,-0.00189,-0.00035,121.55,508,1023,0.04,
121.55,12752,-0.0019,-0.00015,121.55,508,1023,0.04,
121.55,13227,-0.00182,-0.00057,121.55,508,1022,0.04,
121.55,13241,-0.0019,0.000243,121.55,508,1024,0.04,
121.55,13590,-0.00182,-0.00056,121.55,508,1022,0.04,
121.55,13620,-0.00186,0.000457,121.55,508,1024,0.04,
121.55,14157,-0.00191,5.50E-05,121.55,508,1024,0.04,
121.55,14248,-0.00185,-0.00044,121.55,508,1023,0.04,
121.55,15227,-0.00173,0.000801,121.55,508,1025,0.04,
121.55,16755,-0.00179,-0.0006,121.55,508,1022,0.04,
121.55,16784,-0.00189,-0.00036,121.55,508,1023,0.04,
121.55,16847,-0.00191,9.50E-05,121.55,508,1024,0.04,
121.55,17691,-0.00179,-0.00069,121.55,508,1022,0.04,
121.55,17769,-0.00192,3.09E-05,121.55,508,1024,0.04,
121.55,17793,-0.00183,-0.00061,121.55,508,1022,0.04,
121.55,17812,-0.00187,-0.0004,121.55,508,1023,0.04,
121.55,17854,-0.00192,0.000179,121.55,508,1024,0.04,
121.55,18586,-0.00189,-0.00021,121.55,508,1023,0.04,
121.55,18812,-0.00187,-0.00032,121.55,508,1023,0.04,
121.55,19160,-0.00189,-0.00028,121.55,508,1023,0.04,
121.55,19242,-0.00182,-0.0006,121.55,508,1022,0.04,
121.55,19297,-0.00188,0.000418,121.55,508,1024,0.04,
121.55,19555,-0.00183,-0.00065,121.55,508,1022,0.04,
121.55,19563,-0.0018,-0.00059,121.55,508,1022,0.04,
121.55,20096,-0.00183,0.00063,121.55,508,1025,0.04,
121.55,20224,-0.00182,0.000643,121.55,508,1025,0.04,
121.55,20298,-0.00183,0.000644,121.55,508,1025,0.04,
121.55,20431,-0.0019,-8.03E-05,121.55,508,1023,0.04,
121.55,21014,-0.00188,0.000359,121.55,508,1024,0.04,
121.55,21039,-0.00173,0.000869,121.55,508,1025,0.04,
121.55,21263,-0.00193,-1.98E-05,121.55,508,1023,0.04,
121.55,21867,-0.0019,-0.00014,121.55,508,1023,0.04,
121.55,22042,-0.00188,0.000305,121.55,508,1024,0.04,
121.55,22134,-0.00178,0.000689,121.55,508,1025,0.04,
121.55,23375,-0.00169,0.000913,121.55,508,1025,0.04,
121.55,23515,-0.00193,0.000149,121.55,508,1024,0.04,
121.55,23571,-0.00174,-0.00074,121.55,508,1022,0.04,
121.55,23579,-0.00191,0.000337,121.55,508,1024,0.04,
121.55,23606,-0.00189,-9.91E-05,121.55,508,1023,0.04,
121.55,23857,-0.00187,-0.00037,121.55,508,1023,0.04,
121.55,24026,-0.00184,-0.00044,121.55,508,1023,0.04,
121.55,25132,-0.00189,-0.00037,121.55,508,1023,0.04,
121.55,25425,-0.00188,-0.00025,121.55,508,1023,0.04,
121.55,26357,-0.00192,-0.00028,121.55,508,1023,0.04,
121.55,26812,-0.00172,0.000783,121.55,508,1025,0.04,
121.55,26878,-0.00186,-0.00054,121.55,508,1022,0.04,
121.55,27256,-0.00173,-0.00084,121.55,508,1022,0.04,
121.55,27350,-0.00188,-0.00023,121.55,508,1023,0.04,
121.55,27433,-0.00191,-0.00028,121.55,508,1023,0.04,
121.55,27603,-0.00185,-0.00043,121.55,508,1023,0.04,
121.55,27726,-0.00186,-0.00041,121.55,508,1023,0.04,
121.55,29412,-0.00178,0.000703,121.55,508,1025,0.04,
121.55,29723,-0.00187,0.000278,121.55,508,1024,0.04,
121.55,30215,-0.00193,0.000257,121.55,508,1024,0.04,
121.55,30247,-0.00191,-0.0002,121.55,508,1023,0.04,
121.55,30417,-0.00177,0.000778,121.55,508,1025,0.04,
121.55,30624,-0.00193,5.22E-05,121.55,508,1024,0.04,
121.55,31235,-0.0018,-0.00064,121.55,508,1022,0.04,
121.55,31268,-0.00174,-0.00077,121.55,508,1022,0.04,
121.55,31343,-0.00182,0.000568,121.55,508,1025,0.04,
121.55,32050,-0.00178,0.000663,121.55,508,1025,0.04,
121.55,32324,-0.00193,-4.87E-05,121.55,508,1023,0.04,
121.55,32873,-0.00188,-0.00028,121.55,508,1023,0.04,
121.55,32918,-0.00184,-0.00049,121.55,508,1022,0.04,
121.55,33019,-0.0019,0.000339,121.55,508,1024,0.04,
121.55,33297,-0.0018,0.000579,121.55,508,1025,0.04,
121.55,34028,-0.00193,-0.00013,121.55,508,1023,0.04,
121.55,34071,-0.00179,-0.00065,121.55,508,1022,0.04,
121.55,34408,-0.00175,-0.00075,121.55,508,1022,0.04,
121.55,34695,-0.00169,-0.00094,121.55,508,1022,0.04,
121.55,35090,-0.00169,-0.00088,121.55,508,1022,0.04,
121.55,35255,-0.0017,-0.00089,121.55,508,1022,0.04,
121.55,35657,-0.00186,0.000442,121.55,508,1024,0.04,
121.55,35721,-0.0017,0.000879,121.55,508,1025,0.04,
121.55,35760,-0.00172,-0.0009,121.55,508,1022,0.04,
121.55,35952,-0.0019,0.000108,121.55,508,1024,0.04,
121.55,36056,-0.00191,-5.89E-05,121.55,508,1023,0.04,
121.55,36085,-0.0019,0.000194,121.55,508,1024,0.04,
121.55,36814,-0.00191,-9.20E-05,121.55,508,1023,0.04,
121.55,36995,-0.00172,0.0009,121.55,508,1025,0.04,
121.55,38294,-0.00179,0.000637,121.55,508,1025,0.04,
121.55,38746,-0.00185,0.00053,121.55,508,1025,0.04,
121.55,38948,-0.00192,-6.12E-05,121.55,508,1023,0.04,
121.55,39029,-0.00169,0.000941,121.55,508,1025,0.04,0.04
121.55,39290,-0.00192,0.000278,121.55,508,1024,0.04,
121.55,40569,-0.00172,-0.00086,121.55,508,1022,0.04,
121.55,40667,-0.00194,4.70E-06,121.55,508,1024,0.04,
121.55,40671,-0.00187,0.000454,121.55,508,1024,0.04,
121.55,40770,-0.00186,0.000365,121.55,508,1024,0.04,
121.55,42159,-0.00187,-0.00041,121.55,508,1023,0.04,
121.55,42468,-0.00175,-0.00071,121.55,508,1022,0.04,
121.55,42549,-0.00193,-5.56E-05,121.55,508,1023,0.04,
121.55,42768,-0.00184,0.000492,121.55,508,1025,0.04,
121.55,42830,-0.00173,0.000824,121.55,508,1025,0.04,
121.55,42853,-0.00189,-0.00044,121.55,508,1023,0.04,
121.55,43273,-0.00192,-1.26E-05,121.55,508,1023,0.04,
121.55,43972,-0.00188,-0.0002,121.55,508,1023,0.04,
121.55,43988,-0.00177,0.00079,121.55,508,1025,0.04,
121.55,44192,-0.00183,-0.00062,121.55,508,1022,0.04,
121.55,44286,-0.00181,-0.00064,121.55,508,1022,0.04,
121.55,44506,-0.00177,0.00076,121.55,508,1025,0.04,
121.55,44959,-0.00188,0.000436,121.55,508,1024,0.04,
121.55,45230,-0.0018,-0.00071,121.55,508,1022,0.04,
121.55,45350,-0.00193,-4.23E-06,121.55,508,1023,0.04,
121.55,45432,-0.0017,0.000831,121.55,508,1025,0.04,
121.55,45583,-0.00181,-0.00062,121.55,508,1022,0.04,
121.55,45934,-0.00178,-0.00071,121.55,508,1022,0.04,
121.55,46050,-0.00181,0.000701,121.55,508,1025,0.04,
121.55,46463,-0.0019,0.000316,121.55,508,1024,0.04,
121.55,47366,-0.00186,-0.0004,121.55,508,1023,0.04,
121.55,48728,-0.00185,0.000522,121.55,508,1025,0.04,
121.55,48752,-0.0019,0.000369,121.55,508,1024,0.04,
121.55,48800,-0.00176,0.000775,121.55,508,1025,0.04,
121.56,1007,-0.00224,0.000835,121.56,507,1025,0.05,
121.56,1459,-0.00236,-0.00012,121.56,507,1023,0.05,
121.56,1554,-0.00236,0.000373,121.56,507,1024,0.05,
121.56,2066,-0.00238,-0.00045,121.56,507,1023,0.05,
121.56,2260,-0.00236,0.000485,121.56,507,1024,0.05,
121.56,2634,-0.00238,4.28E-05,121.56,507,1024,0.05,
121.56,3326,-0.00237,-0.0001,121.56,507,1023,0.05,
121.56,3360,-0.00224,0.000874,121.56,507,1025,0.05,
121.56,3683,-0.00242,-7.91E-05,121.56,507,1023,0.05,
121.56,3901,-0.00222,0.000915,121.56,507,1025,0.05,
121.56,4074,-0.00216,0.001081,121.56,507,1026,0.05,
121.56,4106,-0.00222,0.000862,121.56,507,1025,0.05,
121.56,4860,-0.00233,-0.00064,121.56,507,1022,0.05,
121.56,5480,-0.00234,-0.00051,121.56,507,1022,0.05,
121.56,5528,-0.00229,0.000742,121.56,507,1025,0.05,
121.56,5857,-0.00236,0.000171,121.56,507,1024,0.05,
121.56,5952,-0.00232,-0.00061,121.56,507,1022,0.05,
121.56,6145,-0.00236,0.000362,121.56,507,1024,0.05,
121.56,6254,-0.00218,0.000938,121.56,507,1025,0.05,
121.56,6257,-0.00221,0.001009,121.56,507,1026,0.05,
121.56,6524,-0.00239,0.000132,121.56,507,1024,0.05,
121.56,6776,-0.00232,0.000498,121.56,507,1025,0.05,
121.56,6923,-0.0022,-0.00096,121.56,507,1022,0.05,
121.56,7494,-0.00232,-0.00047,121.56,507,1023,0.05,
121.56,8253,-0.00235,0.000489,121.56,507,1025,0.05,
121.56,8940,-0.00217,0.000925,121.56,507,1025,0.05,
121.56,9387,-0.00215,-0.00103,121.56,507,1021,0.05,
121.56,9468,-0.00236,-0.00033,121.56,507,1023,0.05,
121.56,9708,-0.00242,-0.00015,121.56,507,1023,0.05,
121.56,10073,-0.00224,0.000852,121.56,507,1025,0.05,
121.56,10695,-0.00239,-0.00042,121.56,507,1023,0.05,
121.56,11732,-0.00235,0.000536,121.56,507,1025,0.05,
121.56,11751,-0.00235,0.000345,121.56,507,1024,0.05,
121.56,11925,-0.00235,0.000326,121.56,507,1024,0.05,
121.56,12161,-0.00218,-0.00101,121.56,507,1021,0.05,
121.56,12162,-0.00228,0.000657,121.56,507,1025,0.05,
121.56,12237,-0.00238,0.00033,121.56,507,1024,0.05,
121.56,12687,-0.00211,0.00114,121.56,507,1026,0.05,
121.56,12844,-0.00237,-0.00018,121.56,507,1023,0.05,
121.56,13219,-0.00237,0.000299,121.56,507,1024,0.05,
121.56,13411,-0.00226,-0.00079,121.56,507,1022,0.05,
121.56,13489,-0.00225,0.000858,121.56,507,1025,0.05,
121.56,14397,-0.00218,-0.00092,121.56,507,1022,0.05,
121.56,14624,-0.00213,0.001045,121.56,507,1026,0.05,
121.56,15719,-0.0024,-0.00012,121.56,507,1023,0.05,
121.56,16967,-0.00226,-0.00076,121.56,507,1022,0.05,
121.56,17423,-0.00225,-0.00076,121.56,507,1022,0.05,
121.56,17427,-0.0024,0.00014,121.56,507,1024,0.05,
121.56,18218,-0.00226,0.000733,121.56,507,1025,0.05,
121.56,18306,-0.00238,-9.91E-05,121.56,507,1023,0.05,
121.56,18702,-0.00211,-0.00112,121.56,507,1021,0.05,
121.56,19081,-0.00233,0.000467,121.56,507,1024,0.05,
121.56,19477,-0.00219,0.000977,121.56,507,1026,0.05,
121.56,19951,-0.00227,0.000783,121.56,507,1025,0.05,
121.56,20482,-0.00216,-0.00103,121.56,507,1021,0.05,
121.56,21419,-0.00232,0.000598,121.56,507,1025,0.05,
121.56,21772,-0.00238,-2.64E-05,121.56,507,1023,0.05,
121.56,22072,-0.00233,-0.00043,121.56,507,1023,0.05,
121.56,22239,-0.00238,0.000464,121.56,507,1024,0.05,
121.56,23401,-0.00228,0.000818,121.56,507,1025,0.05,
121.56,23421,-0.00237,-0.00046,121.56,507,1023,0.05,
121.56,24049,-0.00238,-0.00036,121.56,507,1023,0.05,
121.56,24116,-0.00231,-0.00071,121.56,507,1022,0.05,
121.56,24389,-0.00237,0.0003,121.56,507,1024,0.05,
121.56,24423,-0.00239,-3.59E-05,121.56,507,1023,0.05,
121.56,24678,-0.00221,-0.00088,121.56,507,1022,0.05,
121.56,24708,-0.00235,-0.00052,121.56,507,1022,0.05,
121.56,24791,-0.00241,-0.00014,121.56,507,1023,0.05,
121.56,25041,-0.00235,0.000481,121.56,507,1024,0.05,
121.56,26257,-0.00242,-4.47E-05,121.56,507,1023,0.05,
121.56,26764,-0.00224,-0.00079,121.56,507,1022,0.05,
121.56,26913,-0.00218,-0.00108,121.56,507,1021,0.05,
121.56,27274,-0.00242,0.000255,121.56,507,1024,0.05,
121.56,27731,-0.00235,-0.00034,121.56,507,1023,0.05,
121.56,27820,-0.00239,0.000251,121.56,507,1024,0.05,
121.56,29036,-0.00214,-0.00105,121.56,507,1021,0.05,
121.56,29051,-0.00239,-0.00018,121.56,507,1023,0.05,
121.56,29467,-0.00228,-0.00069,121.56,507,1022,0.05,
121.56,29651,-0.00233,0.000663,121.56,507,1025,0.05,
121.56,29680,-0.00233,-0.0004,121.56,507,1023,0.05,
121.56,29832,-0.00224,0.000852,121.56,507,1025,0.05,
121.56,30136,-0.00215,0.001112,121.56,507,1026,0.05,
121.56,30159,-0.0024,0.000293,121.56,507,1024,0.05,
121.56,30272,-0.00215,-0.00105,121.56,507,1021,0.05,
121.56,30278,-0.00227,0.000765,121.56,507,1025,0.05,
121.56,31215,-0.00213,0.001175,121.56,507,1026,0.05,0.05
121.56,31278,-0.00236,0.000481,121.56,507,1024,0.05,
121.56,31784,-0.0023,-0.00054,121.56,507,1022,0.05,
121.56,32423,-0.00224,-0.00081,121.56,507,1022,0.05,
121.56,33035,-0.00237,0.000466,121.56,507,1024,0.05,
121.56,33311,-0.00216,0.001035,121.56,507,1026,0.05,
121.56,33679,-0.00238,7.85E-05,121.56,507,1024,0.05,
121.56,33808,-0.00238,0.000506,121.56,507,1025,0.05,
121.56,34113,-0.00235,0.000517,121.56,507,1025,0.05,
121.56,34290,-0.00235,0.000253,121.56,507,1024,0.05,
121.56,34443,-0.00215,-0.00111,121.56,507,1021,0.05,
121.56,34924,-0.00233,0.000411,121.56,507,1024,0.05,
121.56,34976,-0.00241,0.000214,121.56,507,1024,0.05,
121.56,35523,-0.00227,0.000775,121.56,507,1025,0.05,
121.56,35902,-0.00213,0.001074,121.56,507,1026,0.05,
121.56,36089,-0.00241,1.55E-05,121.56,507,1024,0.05,
121.56,36121,-0.00238,-0.00016,121.56,507,1023,0.05,
